Gruppe1
;1001
;;1013_e3d07a;3,61290322580645;3,61290322580645
;;avg;score;score (w/ conf.)
;;;3,4820788530466;3,4820788530466
;1014
;;1014_68b215;3,36666666666667;3,35483870967742
;;1014_bfede2;2,51724137931034;2,40776699029126
;;1014_ce4066;2,51724137931034;2,42857142857143
;;avg;score;score (w/ conf.)
;;;2,80038314176245;2,80038314176245
;1015
;;1015_1264fb;4,40816326530612;4,38181818181818
;;1015_1438ea;3,33333333333333;3,54545454545455
;;1015_1f3ff6;2,75;2,75
;;1015_e3d07a;4,09375;4,09375
;;avg;score;score (w/ conf.)
;;;3,64631164965986;3,64631164965986
;1016
;;1016_c6ea2f;3,11111111111111;3,09929078014184
;;1016_ce4066;1,5;1,39823008849558
;;avg;score;score (w/ conf.)
;;;2,30555555555556;2,30555555555556
;1017
;;1017_1264fb;3,10204081632653;3,05333333333333
;;1017_145b7e;2,725;2,64835164835165
;;1017_1f3ff6;3,15625;3,15625
;;avg;score;score (w/ conf.)
;;;2,99443027210884;2,99443027210884
;1018
;;1018_1438ea;2,57894736842105;2,5796178343949
;;1018_7addd5;3,26315789473684;3,24305555555556
;;1018_8d9ecc;4,44;4,48557692307692
;;1018_e3d07a;3,52777777777778;3,52777777777778
;;avg;score;score (w/ conf.)
;;;3,45247076023392;3,45247076023392
;1019
;;1019_7f50e8;3,70454545454545;3,70454545454545
;;1019_e3d07a;1,65789473684211;1,65789473684211
;;1019_ec42b5;2,17142857142857;2,00826446280992
;;avg;score;score (w/ conf.)
;;;2,51128958760538;2,51128958760538
;1020
;;1020_145b7e;2,47916666666667;2,45539906103286
;;1020_d92924;1,875;1,85227272727273
;;1020_e3d07a;2,35135135135135;2,35135135135135
;;1020_ec42b5;2,65714285714286;2,6218487394958
;;avg;score;score (w/ conf.)
;;;2,34066521879022;2,34066521879022
;1021
;;1021_1f3ff6;2,4;2,38709677419355
;;1021_53f59c;3,80851063829787;3,80851063829787
;;1021_59b696;3;2,77948717948718
;;1021_ce4066;2,03030303030303;1,97345132743363
;;1021_e3d07a;3,47058823529412;3,47058823529412
;;avg;score;score (w/ conf.)
;;;2,941880380779;2,941880380779
;1022
;;1022_68b215;4,48275862068965;4,48863636363636
;;1022_7f50e8;3,93181818181818;3,93181818181818
;;1022_dc82e2;4,67391304347826;4,6969696969697
;;1022_ec42b5;4,11428571428571;4,16058394160584
;;avg;score;score (w/ conf.)
;;;4,30069389006795;4,30069389006795
;1023
;;1023_145b7e;3,8;3,76842105263158
;;1023_53f59c;4,46808510638298;4,46808510638298
;;1023_59b696;3,93023255813953;3,85798816568047
;;1023_bfede2;3,28571428571429;3,36111111111111
;;1023_c6ea2f;3,44444444444444;3,42857142857143
;;avg;score;score (w/ conf.)
;;;3,78569527893625;3,78569527893625
;1024
;;1024_1264fb;3,02;2,97209302325581
;;1024_7addd5;2,57894736842105;2,5625
;;1024_7f50e8;3,70454545454545;3,70454545454545
;;avg;score;score (w/ conf.)
;;;3,10116427432217;3,10116427432217
;1025
;;1025_1264fb;3,22;3,18139534883721
;;1025_53f59c;3,27659574468085;3,33333333333333
;;1025_7f50e8;3,81818181818182;3,81818181818182
;;1025_e3d07a;4,28571428571429;4,28571428571429
;;avg;score;score (w/ conf.)
;;;3,65012296214424;3,65012296214424
;1026
;;1026_1438ea;1,95121951219512;1,96571428571429
;;1026_145b7e;3,17777777777778;3,16842105263158
;;1026_ec42b5;2,39473684210526;2,29752066115702
;;avg;score;score (w/ conf.)
;;;2,50791137735939;2,50791137735939
;1027
;;1027_1f3ff6;3,37142857142857;3,37142857142857
;;1027_8d9ecc;4,14583333333333;4,3224043715847
;;1027_d92924;3,16216216216216;3,13907284768212
;;avg;score;score (w/ conf.)
;;;3,55980802230802;3,55980802230802
;1028
;;1028_7addd5;2,63157894736842;2,5625
;;1028_dc82e2;2,73913043478261;2,81818181818182
;;avg;score;score (w/ conf.)
;;;2,68535469107552;2,68535469107552
;1029
;;1029_53f59c;2,93617021276596;2,93617021276596
;;1029_7addd5;3,21052631578947;3,22222222222222
;;1029_bfede2;2,8125;2,75925925925926
;;1029_ce4066;2,71875;2,6697247706422
;;1029_ec42b5;2,67567567567568;2,60144927536232
;;avg;score;score (w/ conf.)
;;;2,87072444084622;2,87072444084622
;1030
;;1030_145b7e;2,84444444444444;2,82352941176471
;;1030_59b696;3,18181818181818;3,125
;;avg;score;score (w/ conf.)
;;;3,01313131313131;3,01313131313131
;1031
;;1031_7addd5;2,55263157894737;2,54861111111111
;;1031_bfede2;2;2,0381679389313
;;1031_ce4066;2,35294117647059;2,28813559322034
;;avg;score;score (w/ conf.)
;;;2,30185758513932;2,30185758513932
;1032
;;1032_53f59c;2,73913043478261;2,73913043478261
;;1032_68b215;3,31034482758621;3,32954545454545
;;1032_c6ea2f;2,52777777777778;2,49019607843137
;;1032_ce4066;1,51515151515152;1,35714285714286
;;1032_d92924;2,96774193548387;2,96774193548387
;;avg;score;score (w/ conf.)
;;;2,6120292981564;2,6120292981564
;1033
;;1033_1f3ff6;2,55882352941176;2,53416149068323
;;1033_7f50e8;3,52272727272727;3,52272727272727
;;1033_e3d07a;2,82051282051282;2,82051282051282
;;avg;score;score (w/ conf.)
;;;2,96735454088395;2,96735454088395
;1034
;;1034_7f50e8;3,15384615384615;3,15384615384615
;;1034_dc82e2;1,95652173913043;1,98484848484848
;;avg;score;score (w/ conf.)
;;;2,55518394648829;2,55518394648829
;1035
;;1035_1438ea;3,93548387096774;3,90756302521008
;;1035_145b7e;4;3,97894736842105
;;1035_1f3ff6;4,81818181818182;4,81818181818182
;;1035_d92924;4,48888888888889;4,48888888888889
;;avg;score;score (w/ conf.)
;;;4,31063864450961;4,31063864450961
;1036
;;1036_bfede2;2,83783783783784;2,83448275862069
;;1036_c6ea2f;3,27777777777778;3,25874125874126
;;1036_e3d07a;3,41025641025641;3,41025641025641
;;avg;score;score (w/ conf.)
;;;3,17529067529068;3,17529067529068
;1037
;;1037_bfede2;2,5;2,43448275862069
;;1037_c6ea2f;3,77777777777778;3,79136690647482
;;1037_ce4066;2,13157894736842;2,1031746031746
;;1037_d92924;2,85;2,82424242424242
;;avg;score;score (w/ conf.)
;;;2,81483918128655;2,81483918128655
;1038
;;1038_7addd5;3,84210526315789;3,90277777777778
;;1038_d92924;3,86486486486486;3,91428571428571
;;avg;score;score (w/ conf.)
;;;3,85348506401138;3,85348506401138
;1039
;;1039_145b7e;2,6304347826087;2,535
;;1039_1f3ff6;2,40740740740741;2,3953488372093
;;1039_e3d07a;1,71428571428571;1,71428571428571
;;1039_ec42b5;2,86486486486486;2,80451127819549
;;avg;score;score (w/ conf.)
;;;2,40424819229167;2,40424819229167
;1040
;;1040_1438ea;3;3,23664122137405
;;1040_7addd5;4,5;4,49305555555556
;;1040_d92924;3;2,96850393700787
;;avg;score;score (w/ conf.)
;;;3,5;3,5
;1041
;;1041_1264fb;2,68;2,68
;;1041_7addd5;2,5;2,52777777777778
;;1041_ce4066;2,23529411764706;2,192
;;1041_ec42b5;2;1,84615384615385
;;avg;score;score (w/ conf.)
;;;2,35382352941176;2,35382352941176
;1042
;;1042_1264fb;3,44;3,4
;;1042_1438ea;2,75;2,87022900763359
;;1042_bfede2;3,25;3,22950819672131
;;1042_d92924;3,5625;3,61654135338346
;;avg;score;score (w/ conf.)
;;;3,250625;3,250625
;1043
;;1043_bfede2;3,08333333333333;3,07874015748031
;;1043_c6ea2f;3,05555555555556;3,03311258278146
;;1043_d92924;3,27027027027027;3,27027027027027
;;avg;score;score (w/ conf.)
;;;3,13638638638639;3,13638638638639
;1044
;;1044_1264fb;4,44;4,44
;;1044_145b7e;3,26666666666667;3,25263157894737
;;1044_bfede2;2,6;2,578125
;;avg;score;score (w/ conf.)
;;;3,43555555555556;3,43555555555556
;1045
;;1045_145b7e;3,28205128205128;3,22085889570552
;;1045_53f59c;2,58695652173913;2,58695652173913
;;1045_7f50e8;3,83720930232558;3,83720930232558
;;1045_c6ea2f;3,75;3,75167785234899
;;1045_e3d07a;3,43589743589744;3,43589743589744
;;avg;score;score (w/ conf.)
;;;3,37842290840269;3,37842290840269
;1046
;;1046_1264fb;3,42;3,42
;;1046_d92924;2,82352941176471;2,82352941176471
;;1046_dc82e2;3,41304347826087;3,5
;;avg;score;score (w/ conf.)
;;;3,21885763000853;3,21885763000853
;1047
;;1047_68b215;2,57142857142857;2,58333333333333
;;1047_ec42b5;2,71428571428571;2,63114754098361
;;avg;score;score (w/ conf.)
;;;2,64285714285714;2,64285714285714
;1048
;;1048_1438ea;3,96666666666667;3,98360655737705
;;1048_145b7e;4,51111111111111;4,53684210526316
;;1048_e3d07a;4,80487804878049;4,80487804878049
;;avg;score;score (w/ conf.)
;;;4,42755194218609;4,42755194218609
;1049
;;1049_68b215;3,92857142857143;4,05714285714286
;;1049_7f50e8;4,44186046511628;4,44186046511628
;;1049_bfede2;3,03125;3,01801801801802
;;avg;score;score (w/ conf.)
;;;3,80056063122924;3,80056063122924
;1050
;;1050_145b7e;3,17777777777778;3,15263157894737
;;avg;score;score (w/ conf.)
;;;3,17777777777778;3,17777777777778
Gruppe3
;1001
;;1001_68b215;3,8125;3,85714285714286
;;1001_ec42b5;3,94285714285714;3,97674418604651
;;avg;score;score (w/ conf.)
;;;3,87767857142857;3,87767857142857
;1002
;;1002_1264fb;2,69767441860465;2,63636363636364
;;1002_bfede2;2,85714285714286;2,78991596638655
;;1002_e3d07a;2,4;2,4
;;avg;score;score (w/ conf.)
;;;2,6516057585825;2,6516057585825
;1003
;;1003_1264fb;3,29545454545455;3,22
;;1003_1438ea;3,44827586206897;3,50467289719626
;;1003_8d9ecc;4,67391304347826;4,70422535211268
;;avg;score;score (w/ conf.)
;;;3,80588115033392;3,80588115033392
;1004
;;1004_8d9ecc;4,74468085106383;4,78
;;1004_c6ea2f;3,55555555555556;3,60130718954248
;;1004_ce4066;3,62068965517241;3,60824742268041
;;avg;score;score (w/ conf.)
;;;3,97364202059727;3,97364202059727
;1005
;;1005_1438ea;3,86111111111111;3,91034482758621
;;1005_53f59c;4,3695652173913;4,3695652173913
;;1005_68b215;4,05882352941176;4,08771929824561
;;1005_ce4066;3,91176470588235;3,96581196581197
;;1005_d92924;3,42857142857143;3,58870967741936
;;avg;score;score (w/ conf.)
;;;3,92596719847359;3,92596719847359
;1006
;;1006_68b215;3,56666666666667;3,53333333333333
;;1006_8d9ecc;4,64583333333333;4,66197183098592
;;1006_d92924;3,2;3,26206896551724
;;avg;score;score (w/ conf.)
;;;3,80416666666667;3,80416666666667
;1007
;;1007_1264fb;3,59183673469388;3,49074074074074
;;1007_53f59c;3,88888888888889;3,9375
;;1007_68b215;3,89655172413793;3,86746987951807
;;1007_c6ea2f;2,83333333333333;2,75483870967742
;;1007_eaf44e;4,09523809523809;4,09523809523809
;;avg;score;score (w/ conf.)
;;;3,66116975525843;3,66116975525843
;1008
;;1008_1264fb;3,75510204081633;3,70142180094787
;;1008_eaf44e;3,80952380952381;3,80952380952381
;;1008_ec42b5;4,34210526315789;4,34920634920635
;;avg;score;score (w/ conf.)
;;;3,96891037116601;3,96891037116601
;1010
;;1010_38863e;2,1063829787234;2,01477832512315
;;1010_53f59c;4,80434782608696;4,80434782608696
;;1010_8d9ecc;4,7;4,74178403755869
;;1010_ce4066;3,1;3,08823529411765
;;1010_ec42b5;4,37142857142857;4,43609022556391
;;avg;score;score (w/ conf.)
;;;3,81643187524779;3,81643187524779
;1011
;;1011_1264fb;3,74468085106383;3,74468085106383
;;1011_38863e;3,4;3,35164835164835
;;1011_e3d07a;4,17142857142857;4,17142857142857
;;avg;score;score (w/ conf.)
;;;3,77203647416413;3,77203647416413
;1012
;;1012_68b215;4,09677419354839;4,10989010989011
;;1012_ec42b5;4,06060606060606;4,1965811965812
;;avg;score;score (w/ conf.)
;;;4,07869012707722;4,07869012707722
;1013
;;1013_bfede2;3,70588235294118;3,76271186440678
;;1013_c6ea2f;3,38888888888889;3,33103448275862
;;1013_ce4066;3,70588235294118;3,76271186440678
;;avg;score;score (w/ conf.)
;;;3,60021786492375;3,60021786492375
;1014
;;1014_1f3ff6;4,25714285714286;4,26946107784431
;;1014_e3d07a;3,96969696969697;3,96969696969697
;;avg;score;score (w/ conf.)
;;;4,11341991341991;4,11341991341991
;1015
;;1015_bfede2;3,73529411764706;3,80314960629921
;;1015_c6ea2f;3,36111111111111;3,38582677165354
;;1015_ce4066;3,75757575757576;3,82352941176471
;;1015_d92924;3,13636363636364;3,07096774193548
;;avg;score;score (w/ conf.)
;;;3,49758615567439;3,49758615567439
;1016
;;1016_1438ea;3,23529411764706;3,34306569343066
;;1016_38390e;3,92682926829268;3,92
;;1016_8d9ecc;3,98039215686275;4,04145077720207
;;avg;score;score (w/ conf.)
;;;3,71417184760083;3,71417184760083
;1017
;;1017_68b215;3,58620689655172;3,60227272727273
;;avg;score;score (w/ conf.)
;;;3,58620689655172;3,58620689655172
;1018
;;1018_38390e;3,39024390243902;3,76041666666667
;;1018_38863e;3,08333333333333;3,04878048780488
;;1018_53f59c;3,9375;3,95744680851064
;;1018_c6ea2f;3,22222222222222;3,26428571428571
;;avg;score;score (w/ conf.)
;;;3,40832486449864;3,40832486449864
;1019
;;1019_1438ea;3,3;3,23931623931624
;;1019_68b215;3,48275862068966;3,48235294117647
;;1019_bfede2;2,825;2,77325581395349
;;avg;score;score (w/ conf.)
;;;3,20258620689655;3,20258620689655
;1020
;;1020_1264fb;4,82;4,82887700534759
;;1020_1f3ff6;3,02857142857143;3,02857142857143
;;avg;score;score (w/ conf.)
;;;3,92428571428571;3,92428571428571
;1021
;;1021_38390e;4,65853658536585;4,66451612903226
;;1021_38863e;3,11627906976744;3,06806282722513
;;1021_d92924;3,51282051282051;3,54362416107383
;;avg;score;score (w/ conf.)
;;;3,76254538931794;3,76254538931794
;1022
;;1022_1264fb;3,75510204081633;3,7909604519774
;;1022_1438ea;3,3030303030303;3,21428571428571
;;1022_ce4066;2,48571428571429;2,375
;;1022_d92924;3,37837837837838;3,34507042253521
;;avg;score;score (w/ conf.)
;;;3,23055625198482;3,23055625198482
;1023
;;1023_1f3ff6;3,2972972972973;3,2972972972973
;;1023_68b215;3,48275862068966;3,48275862068966
;;1023_8d9ecc;4,3;4,3125
;;1023_e3d07a;3,91666666666667;3,91666666666667
;;avg;score;score (w/ conf.)
;;;3,74918064616341;3,74918064616341
;1024
;;1024_68b215;4,14285714285714;4,15294117647059
;;1024_c6ea2f;3,69444444444444;3,70469798657718
;;1024_ec42b5;4,39473684210526;4,47651006711409
;;avg;score;score (w/ conf.)
;;;4,07734614313562;4,07734614313562
;1025
;;1025_bfede2;3;3,06185567010309
;;1025_ce4066;3;3,05434782608696
;;1025_eaf44e;3,94736842105263;3,97260273972603
;;1025_ec42b5;4,51515151515152;4,57142857142857
;;avg;score;score (w/ conf.)
;;;3,61562998405104;3,61562998405104
;1026
;;1026_1f3ff6;4,45714285714286;4,45714285714286
;;1026_68b215;3,44827586206897;3,46590909090909
;;1026_ce4066;3,26470588235294;3,30555555555556
;;avg;score;score (w/ conf.)
;;;3,72337486718825;3,72337486718825
;1027
;;1027_38390e;3,5609756097561;3,63068181818182
;;1027_68b215;3,89285714285714;3,94117647058824
;;1027_c6ea2f;3,66666666666667;3,64864864864865
;;avg;score;score (w/ conf.)
;;;3,70683313975997;3,70683313975997
;1028
;;1028_38863e;2,41666666666667;2,36040609137056
;;1028_53f59c;3,63829787234043;3,65217391304348
;;1028_8d9ecc;4,8;4,84536082474227
;;1028_bfede2;3,66666666666667;3,73584905660377
;;1028_d92924;3,02777777777778;3,05673758865248
;;1028_e3d07a;3,72972972972973;3,72972972972973
;;avg;score;score (w/ conf.)
;;;3,54652311886354;3,54652311886354
;1029
;;1029_1f3ff6;3,81818181818182;3,81818181818182
;;1029_38390e;3,14634146341463;3,36065573770492
;;avg;score;score (w/ conf.)
;;;3,48226164079823;3,48226164079823
;1030
;;1030_bfede2;3,66666666666667;3,6993006993007
;;1030_c6ea2f;3,72222222222222;3,71895424836601
;;1030_ce4066;3,28125;3,3030303030303
;;avg;score;score (w/ conf.)
;;;3,55671296296296;3,55671296296296
;1031
;;1031_1264fb;3,52;3,52
;;1031_1438ea;3,1025641025641;3,12820512820513
;;1031_38863e;3,5;3,53333333333333
;;avg;score;score (w/ conf.)
;;;3,37418803418803;3,37418803418803
;1032
;;1032_1438ea;3,66666666666667;3,78014184397163
;;1032_38863e;2,8695652173913;2,83589743589744
;;1032_eaf44e;3,35;3,44117647058824
;;avg;score;score (w/ conf.)
;;;3,29541062801932;3,29541062801932
;1033
;;1033_1438ea;3,37142857142857;3,42424242424242
;;1033_38863e;4,06666666666667;4,03738317757009
;;1033_68b215;4,17857142857143;4,18823529411765
;;1033_ec42b5;3,84210526315789;3,86363636363636
;;avg;score;score (w/ conf.)
;;;3,86469298245614;3,86469298245614
;1034
;;1034_68b215;3,79310344827586;3,82926829268293
;;1034_c6ea2f;3,08333333333333;3,03333333333333
;;1034_ec42b5;2,94285714285714;2,8018018018018
;;avg;score;score (w/ conf.)
;;;3,27309797482211;3,27309797482211
;1035
;;1035_c6ea2f;3,30555555555556;3,29299363057325
;;1035_ce4066;3,26923076923077;3,2
;;1035_e3d07a;3,86842105263158;3,86842105263158
;;avg;score;score (w/ conf.)
;;;3,48106912580597;3,48106912580597
;1036
;;1036_8d9ecc;4,46;4,44285714285714
;;1036_ce4066;2,66666666666667;2,71
;;1036_d92924;3,1;3,12578616352201
;;avg;score;score (w/ conf.)
;;;3,40888888888889;3,40888888888889
;1037
;;1037_38390e;2,29268292682927;2,17218543046358
;;1037_68b215;3,23076923076923;3,16455696202532
;;1037_8d9ecc;4,72;4,75586854460094
;;avg;score;score (w/ conf.)
;;;3,41448405253283;3,41448405253283
;1038
;;1038_1f3ff6;2,89655172413793;2,89655172413793
;;1038_38863e;2,5;2,41520467836257
;;1038_53f59c;2,56521739130435;2,56521739130435
;;avg;score;score (w/ conf.)
;;;2,65392303848076;2,65392303848076
;1039
;;1039_bfede2;3;3,01449275362319
;;1039_eaf44e;3,65;3,70588235294118
;;avg;score;score (w/ conf.)
;;;3,325;3,325
;1040
;;1040_1264fb;4,24;4,24
;;1040_38390e;3,92682926829268;4,00847457627119
;;avg;score;score (w/ conf.)
;;;4,08341463414634;4,08341463414634
;1041
;;1041_1438ea;3,35294117647059;3,39416058394161
;;1041_53f59c;4,73913043478261;4,73913043478261
;;1041_d92924;4,25;4,25
;;avg;score;score (w/ conf.)
;;;4,11402387041773;4,11402387041773
;1042
;;1042_53f59c;3,93478260869565;3,93478260869565
;;1042_68b215;3,70967741935484;3,77272727272727
;;1042_8d9ecc;4,44;4,52857142857143
;;1042_c6ea2f;3;3
;;1042_ce4066;3,51351351351351;3,51408450704225
;;avg;score;score (w/ conf.)
;;;3,7195947083128;3,7195947083128
;1043
;;1043_1264fb;3,98;3,98
;;1043_38390e;4,90243902439024;4,90243902439024
;;1043_e3d07a;3,825;3,825
;;avg;score;score (w/ conf.)
;;;4,23581300813008;4,23581300813008
;1044
;;1044_38863e;3,28571428571429;3,28421052631579
;;1044_8d9ecc;4,82;4,83783783783784
;;1044_ec42b5;4,26470588235294;4,32231404958678
;;avg;score;score (w/ conf.)
;;;4,12347338935574;4,12347338935574
;1045
;;1045_1f3ff6;3,14285714285714;3,10687022900763
;;1045_bfede2;3;3,02654867256637
;;avg;score;score (w/ conf.)
;;;3,07142857142857;3,07142857142857
;1046
;;1046_1f3ff6;4,64516129032258;4,64516129032258
;;1046_ec42b5;4,2972972972973;4,34931506849315
;;avg;score;score (w/ conf.)
;;;4,47122929380994;4,47122929380994
;1047
;;1047_1264fb;4,34;4,30890052356021
;;1047_1f3ff6;4,66666666666667;4,66666666666667
;;1047_8d9ecc;4,82;4,8310502283105
;;1047_e3d07a;4,5;4,5
;;avg;score;score (w/ conf.)
;;;4,58166666666667;4,58166666666667
;1048
;;1048_ce4066;3,47368421052632;3,51127819548872
;;1048_ec42b5;4,37837837837838;4,43537414965986
;;avg;score;score (w/ conf.)
;;;3,92603129445235;3,92603129445235
;1049
;;1049_1f3ff6;4,15625;4,24503311258278
;;1049_c6ea2f;3,66666666666667;3,68571428571429
;;1049_d92924;3,86486486486486;3,86486486486486
;;1049_e3d07a;3,97435897435897;3,97435897435897
;;avg;score;score (w/ conf.)
;;;3,91553512647263;3,91553512647263
;1050
;;1050_1264fb;3,42;3,42
;;1050_1438ea;3,65714285714286;3,78082191780822
;;1050_1f3ff6;4,6;4,6
;;1050_38390e;3,92682926829268;4,03333333333333
;;1050_68b215;3,66666666666667;3,67857142857143
;;avg;score;score (w/ conf.)
;;;3,85412775842044;3,85412775842044
Gruppe4
;1001
;;1001_1438ea;4,80769230769231;4,81052631578947
;;1001_53f59c;5;5
;;1001_bfede2;4,525;4,5974025974026
;;1001_d92924;3,17948717948718;3,16049382716049
;;1001_dc82e2;4,3695652173913;4,42929292929293
;;avg;score;score (w/ conf.)
;;;4,37634894091416;4,37634894091416
;1002
;;1002_7addd5;2,60526315789474;2,58389261744966
;;1002_ade10e;3,42857142857143;3,42857142857143
;;1002_ce4066;2,9375;2,82
;;1002_ec42b5;3,35;3,33783783783784
;;avg;score;score (w/ conf.)
;;;3,08033364661654;3,08033364661654
;1003
;;1003_21e098;1,80769230769231;1,95145631067961
;;1003_38863e;3,26666666666667;3,29591836734694
;;1003_ade10e;3,51162790697674;3,48795180722892
;;1003_ce4066;3,6875;3,68367346938776
;;avg;score;score (w/ conf.)
;;;3,06837172033393;3,06837172033393
;1004
;;1004_38390e;4,8780487804878;4,88700564971751
;;1004_53f59c;4,82978723404255;4,83482142857143
;;1004_5b9517;2,55555555555556;2,67058823529412
;;1004_7f50e8;3,92682926829268;3,925
;;1004_bfede2;3,78125;3,85576923076923
;;avg;score;score (w/ conf.)
;;;3,99429416767572;3,99429416767572
;1005
;;1005_1264fb;3,875;3,81944444444444
;;1005_38863e;2,35555555555556;2,33333333333333
;;1005_7addd5;3,28947368421053;3,30555555555556
;;1005_bfede2;3,08571428571429;3,07086614173228
;;avg;score;score (w/ conf.)
;;;3,15143588137009;3,15143588137009
;1006
;;1006_1438ea;2,80555555555556;2,83125
;;1006_59b696;4,25;4,23529411764706
;;1006_ade10e;3,5;3,44805194805195
;;1006_dc82e2;3,39130434782609;3,43939393939394
;;avg;score;score (w/ conf.)
;;;3,48671497584541;3,48671497584541
;1007
;;1007_38863e;3,06976744186047;3,10169491525424
;;1007_59b696;4,35714285714286;4,3416149068323
;;1007_ade10e;3,26666666666667;3,25294117647059
;;1007_ec42b5;4,45945945945946;4,44067796610169
;;avg;score;score (w/ conf.)
;;;3,78825910628236;3,78825910628236
;1008
;;1008_21e098;1,88461538461538;2,04807692307692
;;1008_7addd5;2,55263157894737;2,61805555555556
;;1008_7f50e8;3,52380952380952;3,52380952380952
;;1008_dc82e2;3,08695652173913;3,19191919191919
;;avg;score;score (w/ conf.)
;;;2,76200325227785;2,76200325227785
;1010
;;1010_1438ea;3,35294117647059;3,37956204379562
;;1010_21e098;3,2962962962963;3,34579439252336
;;1010_64fdbc;3,83720930232558;3,83253588516746
;;1010_bfede2;3,02857142857143;3,02608695652174
;;avg;score;score (w/ conf.)
;;;3,37875455091597;3,37875455091597
;1011
;;1011_1438ea;3,59375;3,57857142857143
;;1011_1f3ff6;5;5
;;1011_59b696;4,42857142857143;4,39024390243902
;;1011_d92924;3,71428571428571;3,73493975903614
;;avg;score;score (w/ conf.)
;;;4,18415178571429;4,18415178571429
;1012
;;1012_145b7e;4,55555555555556;4,56989247311828
;;1012_38863e;3,76;3,78468899521531
;;1012_ce4066;2,83333333333333;2,86666666666667
;;1012_dc82e2;4,02173913043478;4,06060606060606
;;avg;score;score (w/ conf.)
;;;3,79265700483092;3,79265700483092
;1013
;;1013_1264fb;4,24;4,2085308056872
;;1013_38390e;3,24390243902439;3,26923076923077
;;1013_7f50e8;3,90909090909091;3,9047619047619
;;1013_d92924;3,725;3,64754098360656
;;avg;score;score (w/ conf.)
;;;3,77949833702883;3,77949833702883
;1014
;;1014_1438ea;3,46666666666667;3,50819672131148
;;1014_59b696;4,40909090909091;4,44099378881988
;;1014_7f50e8;3,93181818181818;3,93181818181818
;;1014_dc82e2;3,91304347826087;3,93939393939394
;;avg;score;score (w/ conf.)
;;;3,93015480895916;3,93015480895916
;1015
;;1015_21e098;3,22222222222222;3,22222222222222
;;1015_38863e;3,35714285714286;3,42328042328042
;;1015_7addd5;4,92105263157895;4,89583333333333
;;1015_ec42b5;4,66666666666667;4,6993006993007
;;avg;score;score (w/ conf.)
;;;4,04177109440267;4,04177109440267
;1016
;;1016_145b7e;3,86666666666667;3,85789473684211
;;1016_59b696;3,95652173913043;3,97041420118343
;;1016_d92924;3,16216216216216;3,15972222222222
;;1016_ec42b5;3,51428571428571;3,50420168067227
;;avg;score;score (w/ conf.)
;;;3,62490907056124;3,62490907056124
;1017
;;1017_59b696;3,97619047619048;4,00653594771242
